ts_ns,side,price,qty
1758411731185935126,SELL,127.53,4826
1758411731185935126,SELL,127.533,4956
1758411731185935126,SELL,127.536,5097
1758411731185935126,SELL,127.537,5026
1758411731185935126,SELL,127.539,5146
1758411731185935126,SELL,127.54,4908
1758411731185935126,SELL,127.546,5045
1758411731185935126,SELL,127.553,5023
1758411731185935126,SELL,127.559,5096
1758411731185935126,SELL,127.56,5040
1758411731185935126,SELL,127.56,4968
1758411731185935126,SELL,127.566,4916
1758411731185935126,SELL,127.613,5036
1758411731187441765,BUY,127.484,467
1758411731187441765,BUY,127.483,10
1758411731187441765,BUY,127.481,10
1758411731187441765,BUY,127.478,10
1758411731187441765,BUY,127.473,10
1758411731187441765,BUY,127.473,4867
1758411731187441765,BUY,127.472,216
1758411731187441765,BUY,127.471,10
1758411731187441765,BUY,127.471,5099
1758411731187441765,BUY,127.47,10
1758411731187441765,BUY,127.47,10
1758411731187441765,BUY,127.468,5185
1758411731187441765,BUY,127.468,4916
1758411731187441765,BUY,127.465,4831
1758411731187441765,BUY,127.463,10
1758411731187441765,BUY,127.463,4984
1758411731187441765,BUY,127.463,4958
1758411731187441765,BUY,127.462,5061
1758411731187441765,BUY,127.461,5016
1758411731187441765,BUY,127.461,10
1758411731187441765,BUY,127.461,10
1758411731187441765,BUY,127.46,5057
1758411731187441765,BUY,127.46,5046
1758411731187441765,BUY,127.458,10
1758411731187441765,BUY,127.453,5035
1758411731187441765,BUY,127.452,10
1758411731187441765,BUY,127.451,10
1758411731187441765,BUY,127.451,5003
1758411731187441765,BUY,127.451,5023
1758411731187441765,BUY,127.45,10
1758411731187441765,BUY,127.45,10
1758411731187441765,BUY,127.448,5095
1758411731187441765,BUY,127.447,10
1758411731187441765,BUY,127.442,4898
1758411731187441765,BUY,127.441,4903
1758411731187441765,BUY,127.44,5005
1758411731187441765,BUY,127.44,4935
1758411731187441765,BUY,127.438,10
1758411731187441765,BUY,127.437,5020
1758411731187441765,BUY,127.435,10
1758411731187441765,BUY,127.434,10
1758411731187441765,BUY,127.43,10
1758411731187441765,BUY,127.429,10
1758411731187441765,BUY,127.428,5025
1758411731187441765,BUY,127.425,5128
1758411731187441765,BUY,127.424,4974
1758411731187441765,BUY,127.422,10
1758411731187441765,BUY,127.42,5049
1758411731187441765,BUY,127.419,4910
1758411731187441765,BUY,127.418,10
1758411731187441765,BUY,127.412,4951
1758411731187441765,BUY,127.408,5066
1758411731187441765,SELL,127.513,4866
1758411731187441765,SELL,127.514,5154
1758411731187441765,SELL,127.515,5052
1758411731187441765,SELL,127.517,4981
1758411731187441765,SELL,127.517,5011
1758411731187441765,SELL,127.518,4956
1758411731187441765,SELL,127.52,5083
1758411731187441765,SELL,127.521,5007
1758411731187441765,SELL,127.524,5121
1758411731187441765,SELL,127.525,4959
1758411731187441765,SELL,127.526,4911
1758411731187441765,SELL,127.528,5036
1758411731187441765,SELL,127.529,5059
1758411731187441765,SELL,127.53,5014
1758411731187441765,SELL,127.53,4826
1758411731187441765,SELL,127.533,4956
1758411731187441765,SELL,127.536,5097
1758411731187441765,SELL,127.537,5026
1758411731187441765,SELL,127.539,5146
1758411731187441765,SELL,127.54,4908
1758411731187441765,SELL,127.546,5045
1758411731187441765,SELL,127.553,5023
1758411731187441765,SELL,127.559,5096
1758411731187441765,SELL,127.56,5040
1758411731187441765,SELL,127.56,4968
1758411731187441765,SELL,127.566,4916
1758411731187441765,SELL,127.613,5036
1758411731187807630,BUY,127.484,467
1758411731187807630,BUY,127.483,10
1758411731187807630,BUY,127.481,10
1758411731187807630,BUY,127.478,10
1758411731187807630,BUY,127.473,10
1758411731187807630,BUY,127.473,4867
1758411731187807630,BUY,127.472,216
1758411731187807630,BUY,127.471,10
1758411731187807630,BUY,127.471,5099
1758411731187807630,BUY,127.47,10
1758411731187807630,BUY,127.47,10
1758411731187807630,BUY,127.468,5185
1758411731187807630,BUY,127.468,4916
1758411731187807630,BUY,127.465,4831
1758411731187807630,BUY,127.463,10
1758411731187807630,BUY,127.463,4984
1758411731187807630,BUY,127.463,4958
1758411731187807630,BUY,127.462,5061
1758411731187807630,BUY,127.461,5016
1758411731187807630,BUY,127.461,10
1758411731187807630,BUY,127.461,10
1758411731187807630,BUY,127.46,5057
1758411731187807630,BUY,127.46,5046
1758411731187807630,BUY,127.458,10
1758411731187807630,BUY,127.453,5035
1758411731187807630,BUY,127.452,10
1758411731187807630,BUY,127.451,10
1758411731187807630,BUY,127.451,5003
1758411731187807630,BUY,127.451,5023
1758411731187807630,BUY,127.45,10
1758411731187807630,BUY,127.45,10
1758411731187807630,BUY,127.448,5095
1758411731187807630,BUY,127.447,10
1758411731187807630,BUY,127.442,4898
1758411731187807630,BUY,127.441,4903
1758411731187807630,BUY,127.44,5110
1758411731187807630,BUY,127.44,5005
1758411731187807630,BUY,127.44,4935
1758411731187807630,BUY,127.438,10
1758411731187807630,BUY,127.437,5020
1758411731187807630,BUY,127.435,10
1758411731187807630,BUY,127.434,10
1758411731187807630,BUY,127.43,10
1758411731187807630,BUY,127.429,10
1758411731187807630,BUY,127.428,5025
1758411731187807630,BUY,127.425,5128
1758411731187807630,BUY,127.424,4974
1758411731187807630,BUY,127.422,10
1758411731187807630,BUY,127.42,5049
1758411731187807630,BUY,127.419,4910
1758411731187807630,BUY,127.418,10
1758411731187807630,BUY,127.412,4951
1758411731187807630,BUY,127.408,5066
1758411731187807630,SELL,127.513,4866
1758411731187807630,SELL,127.514,5154
1758411731187807630,SELL,127.515,5052
1758411731187807630,SELL,127.517,4981
1758411731187807630,SELL,127.517,5011
1758411731187807630,SELL,127.518,4956
1758411731187807630,SELL,127.52,5083
1758411731187807630,SELL,127.521,5007
1758411731187807630,SELL,127.524,5121
1758411731187807630,SELL,127.525,4959
1758411731187807630,SELL,127.526,4911
1758411731187807630,SELL,127.528,5036
1758411731187807630,SELL,127.529,5059
1758411731187807630,SELL,127.53,5014
1758411731187807630,SELL,127.53,4826
1758411731187807630,SELL,127.533,4956
1758411731187807630,SELL,127.536,5097
1758411731187807630,SELL,127.537,5026
1758411731187807630,SELL,127.539,5146
1758411731187807630,SELL,127.54,4908
1758411731187807630,SELL,127.546,5045
1758411731187807630,SELL,127.553,5023
1758411731187807630,SELL,127.559,5096
1758411731187807630,SELL,127.56,5040
1758411731187807630,SELL,127.56,4968
1758411731187807630,SELL,127.566,4916
1758411731187807630,SELL,127.613,5036
1758411731189752374,BUY,127.473,264
1758411731189752374,BUY,127.472,216
1758411731189752374,BUY,127.471,10
1758411731189752374,BUY,127.471,5099
1758411731189752374,BUY,127.47,10
1758411731189752374,BUY,127.47,10
1758411731189752374,BUY,127.468,5185
1758411731189752374,BUY,127.468,4916
1758411731189752374,BUY,127.465,4831
1758411731189752374,BUY,127.463,10
1758411731189752374,BUY,127.463,4984
1758411731189752374,BUY,127.463,4958
1758411731189752374,BUY,127.462,5061
1758411731189752374,BUY,127.461,5016
1758411731189752374,BUY,127.461,10
1758411731189752374,BUY,127.461,10
1758411731189752374,BUY,127.46,5057
1758411731189752374,BUY,127.46,5046
1758411731189752374,BUY,127.458,10
1758411731189752374,BUY,127.453,5035
1758411731189752374,BUY,127.452,10
1758411731189752374,BUY,127.451,10
1758411731189752374,BUY,127.451,5003
1758411731189752374,BUY,127.451,5023
1758411731189752374,BUY,127.45,10
1758411731189752374,BUY,127.45,10
1758411731189752374,BUY,127.448,5095
1758411731189752374,BUY,127.447,10
1758411731189752374,BUY,127.442,4898
1758411731189752374,BUY,127.441,4903
1758411731189752374,BUY,127.44,5110
1758411731189752374,BUY,127.44,5005
1758411731189752374,BUY,127.44,4935
1758411731189752374,BUY,127.438,10
1758411731189752374,BUY,127.437,5020
1758411731189752374,BUY,127.435,10
1758411731189752374,BUY,127.434,10
1758411731189752374,BUY,127.43,10
1758411731189752374,BUY,127.429,10
1758411731189752374,BUY,127.428,5025
1758411731189752374,BUY,127.425,5128
1758411731189752374,BUY,127.424,4974
1758411731189752374,BUY,127.422,10
1758411731189752374,BUY,127.42,5049
1758411731189752374,BUY,127.419,4910
1758411731189752374,BUY,127.418,10
1758411731189752374,BUY,127.412,4951
1758411731189752374,BUY,127.408,5066
1758411731189752374,SELL,127.513,4866
1758411731189752374,SELL,127.514,5154
1758411731189752374,SELL,127.515,5052
1758411731189752374,SELL,127.517,4981
1758411731189752374,SELL,127.517,5011
1758411731189752374,SELL,127.518,4956
1758411731189752374,SELL,127.52,5083
1758411731189752374,SELL,127.521,5007
1758411731189752374,SELL,127.524,5121
1758411731189752374,SELL,127.525,4959
1758411731189752374,SELL,127.526,4911
1758411731189752374,SELL,127.528,5036
1758411731189752374,SELL,127.529,5059
1758411731189752374,SELL,127.53,5014
1758411731189752374,SELL,127.53,4826
1758411731189752374,SELL,127.533,4956
1758411731189752374,SELL,127.536,5097
1758411731189752374,SELL,127.537,5026
1758411731189752374,SELL,127.539,5146
1758411731189752374,SELL,127.54,4908
1758411731189752374,SELL,127.546,5045
1758411731189752374,SELL,127.553,5023
1758411731189752374,SELL,127.559,5096
1758411731189752374,SELL,127.56,5040
1758411731189752374,SELL,127.56,4968
1758411731189752374,SELL,127.566,4916
1758411731189752374,SELL,127.613,5036
1758411731190125249,BUY,127.473,264
1758411731190125249,BUY,127.472,216
1758411731190125249,BUY,127.471,10
1758411731190125249,BUY,127.471,5099
1758411731190125249,BUY,127.47,10
1758411731190125249,BUY,127.47,10
1758411731190125249,BUY,127.468,5185
1758411731190125249,BUY,127.468,4916
1758411731190125249,BUY,127.465,4831
1758411731190125249,BUY,127.463,10
1758411731190125249,BUY,127.463,4984
1758411731190125249,BUY,127.463,4958
1758411731190125249,BUY,127.462,5061
1758411731190125249,BUY,127.461,5016
1758411731190125249,BUY,127.461,10
1758411731190125249,BUY,127.461,10
1758411731190125249,BUY,127.46,5057
1758411731190125249,BUY,127.46,5046
1758411731190125249,BUY,127.458,10
1758411731190125249,BUY,127.453,5035
1758411731190125249,BUY,127.452,10
1758411731190125249,BUY,127.451,10
1758411731190125249,BUY,127.451,5003
1758411731190125249,BUY,127.451,5023
1758411731190125249,BUY,127.45,10
1758411731190125249,BUY,127.45,10
1758411731190125249,BUY,127.45,10
1758411731190125249,BUY,127.448,5095
1758411731190125249,BUY,127.447,10
1758411731190125249,BUY,127.442,4898
1758411731190125249,BUY,127.441,4903
1758411731190125249,BUY,127.44,5110
1758411731190125249,BUY,127.44,5005
1758411731190125249,BUY,127.44,4935
1758411731190125249,BUY,127.438,10
1758411731190125249,BUY,127.437,5020
1758411731190125249,BUY,127.435,10
1758411731190125249,BUY,127.434,10
1758411731190125249,BUY,127.43,10
1758411731190125249,BUY,127.429,10
1758411731190125249,BUY,127.428,5025
1758411731190125249,BUY,127.425,5128
1758411731190125249,BUY,127.424,4974
1758411731190125249,BUY,127.422,10
1758411731190125249,BUY,127.42,5049
1758411731190125249,BUY,127.419,4910
1758411731190125249,BUY,127.418,10
1758411731190125249,BUY,127.412,4951
1758411731190125249,BUY,127.408,5066
1758411731190125249,SELL,127.513,4866
1758411731190125249,SELL,127.514,5154
1758411731190125249,SELL,127.515,5052
1758411731190125249,SELL,127.517,4981
1758411731190125249,SELL,127.517,5011
1758411731190125249,SELL,127.518,4956
1758411731190125249,SELL,127.52,5083
1758411731190125249,SELL,127.521,5007
1758411731190125249,SELL,127.524,5121
1758411731190125249,SELL,127.525,4959
1758411731190125249,SELL,127.526,4911
1758411731190125249,SELL,127.528,5036
1758411731190125249,SELL,127.529,5059
1758411731190125249,SELL,127.53,5014
1758411731190125249,SELL,127.53,4826
1758411731190125249,SELL,127.533,4956
1758411731190125249,SELL,127.536,5097
1758411731190125249,SELL,127.537,5026
1758411731190125249,SELL,127.539,5146
1758411731190125249,SELL,127.54,4908
1758411731190125249,SELL,127.546,5045
1758411731190125249,SELL,127.553,5023
1758411731190125249,SELL,127.559,5096
1758411731190125249,SELL,127.56,5040
1758411731190125249,SELL,127.56,4968
1758411731190125249,SELL,127.566,4916
1758411731190125249,SELL,127.613,5036
1758411731190537182,BUY,127.473,264
1758411731190537182,BUY,127.472,216
1758411731190537182,BUY,127.471,10
1758411731190537182,BUY,127.471,5099
1758411731190537182,BUY,127.47,10
1758411731190537182,BUY,127.47,10
1758411731190537182,BUY,127.468,5185
1758411731190537182,BUY,127.468,4916
1758411731190537182,BUY,127.465,4831
1758411731190537182,BUY,127.463,10
1758411731190537182,BUY,127.463,4984
1758411731190537182,BUY,127.463,4958
1758411731190537182,BUY,127.462,5061
1758411731190537182,BUY,127.461,5016
1758411731190537182,BUY,127.461,10
1758411731190537182,BUY,127.461,10
1758411731190537182,BUY,127.46,5057
1758411731190537182,BUY,127.46,5046
1758411731190537182,BUY,127.458,10
1758411731190537182,BUY,127.453,5035
1758411731190537182,BUY,127.452,10
1758411731190537182,BUY,127.451,10
1758411731190537182,BUY,127.451,5003
1758411731190537182,BUY,127.451,5023
1758411731190537182,BUY,127.45,10
1758411731190537182,BUY,127.45,10
1758411731190537182,BUY,127.45,10
1758411731190537182,BUY,127.448,5095
1758411731190537182,BUY,127.447,10
1758411731190537182,BUY,127.442,4898
1758411731190537182,BUY,127.441,4903
1758411731190537182,BUY,127.44,5110
1758411731190537182,BUY,127.44,5005
1758411731190537182,BUY,127.44,4935
1758411731190537182,BUY,127.438,10
1758411731190537182,BUY,127.437,5020
1758411731190537182,BUY,127.435,10
1758411731190537182,BUY,127.434,10
1758411731190537182,BUY,127.43,10
1758411731190537182,BUY,127.429,10
1758411731190537182,BUY,127.428,5025
1758411731190537182,BUY,127.425,5128
1758411731190537182,BUY,127.424,4974
1758411731190537182,BUY,127.422,10
1758411731190537182,BUY,127.42,5049
1758411731190537182,BUY,127.419,4910
1758411731190537182,BUY,127.418,10
1758411731190537182,BUY,127.412,4951
1758411731190537182,BUY,127.408,5066
1758411731190537182,SELL,127.513,4866
1758411731190537182,SELL,127.514,5154
1758411731190537182,SELL,127.515,5052
1758411731190537182,SELL,127.517,4981
1758411731190537182,SELL,127.517,5011
1758411731190537182,SELL,127.518,4956
1758411731190537182,SELL,127.52,5083
1758411731190537182,SELL,127.521,5007
1758411731190537182,SELL,127.524,5121
1758411731190537182,SELL,127.525,4959
1758411731190537182,SELL,127.526,4911
1758411731190537182,SELL,127.528,5036
1758411731190537182,SELL,127.529,5059
1758411731190537182,SELL,127.53,5014
1758411731190537182,SELL,127.53,4826
1758411731190537182,SELL,127.533,4956
1758411731190537182,SELL,127.536,5097
1758411731190537182,SELL,127.537,5026
1758411731190537182,SELL,127.539,5146
1758411731190537182,SELL,127.54,4908
1758411731190537182,SELL,127.546,5045
1758411731190537182,SELL,127.553,5023
1758411731190537182,SELL,127.559,5096
1758411731190537182,SELL,127.56,5040
1758411731190537182,SELL,127.56,4968
1758411731190537182,SELL,127.566,4916
1758411731190537182,SELL,127.613,5036
1758411731192035626,BUY,127.473,264
1758411731192035626,BUY,127.472,216
1758411731192035626,BUY,127.471,10
1758411731192035626,BUY,127.471,5099
1758411731192035626,BUY,127.47,10
1758411731192035626,BUY,127.47,10
1758411731192035626,BUY,127.468,5185
1758411731192035626,BUY,127.468,4916
1758411731192035626,BUY,127.465,4831
1758411731192035626,BUY,127.463,10
1758411731192035626,BUY,127.463,4984
1758411731192035626,BUY,127.463,4958
1758411731192035626,BUY,127.462,5061
1758411731192035626,BUY,127.461,5016
1758411731192035626,BUY,127.461,10
1758411731192035626,BUY,127.461,10
1758411731192035626,BUY,127.46,5057
1758411731192035626,BUY,127.46,5046
1758411731192035626,BUY,127.458,10
1758411731192035626,BUY,127.453,5035
1758411731192035626,BUY,127.452,10
1758411731192035626,BUY,127.451,10
1758411731192035626,BUY,127.451,5003
1758411731192035626,BUY,127.451,5023
1758411731192035626,BUY,127.45,10
1758411731192035626,BUY,127.45,10
1758411731192035626,BUY,127.45,10
1758411731192035626,BUY,127.448,5095
1758411731192035626,BUY,127.447,10
1758411731192035626,BUY,127.442,4898
1758411731192035626,BUY,127.441,4903
1758411731192035626,BUY,127.44,5110
1758411731192035626,BUY,127.44,5005
1758411731192035626,BUY,127.44,4935
1758411731192035626,BUY,127.438,10
1758411731192035626,BUY,127.437,5020
1758411731192035626,BUY,127.435,10
1758411731192035626,BUY,127.434,10
1758411731192035626,BUY,127.43,10
1758411731192035626,BUY,127.429,10
1758411731192035626,BUY,127.428,5025
1758411731192035626,BUY,127.425,5128
1758411731192035626,BUY,127.424,4974
1758411731192035626,BUY,127.422,10
1758411731192035626,BUY,127.42,5049
1758411731192035626,BUY,127.419,4910
1758411731192035626,BUY,127.418,10
1758411731192035626,BUY,127.412,4951
1758411731192035626,BUY,127.408,5066
1758411731192035626,SELL,127.514,4998
1758411731192035626,SELL,127.515,5052
1758411731192035626,SELL,127.517,4981
1758411731192035626,SELL,127.517,5011
1758411731192035626,SELL,127.518,4956
1758411731192035626,SELL,127.52,5083
1758411731192035626,SELL,127.521,5007
1758411731192035626,SELL,127.524,5121
1758411731192035626,SELL,127.525,4959
1758411731192035626,SELL,127.526,4911
1758411731192035626,SELL,127.528,5036
1758411731192035626,SELL,127.529,5059
1758411731192035626,SELL,127.53,5014
1758411731192035626,SELL,127.53,4826
1758411731192035626,SELL,127.533,4956
1758411731192035626,SELL,127.536,5097
1758411731192035626,SELL,127.537,5026
1758411731192035626,SELL,127.539,5146
1758411731192035626,SELL,127.54,4908
1758411731192035626,SELL,127.546,5045
1758411731192035626,SELL,127.553,5023
1758411731192035626,SELL,127.559,5096
1758411731192035626,SELL,127.56,5040
1758411731192035626,SELL,127.56,4968
1758411731192035626,SELL,127.566,4916
1758411731192035626,SELL,127.613,5036
1758411731192358428,BUY,127.473,264
1758411731192358428,BUY,127.472,216
1758411731192358428,BUY,127.471,10
1758411731192358428,BUY,127.471,5099
1758411731192358428,BUY,127.47,10
1758411731192358428,BUY,127.47,10
1758411731192358428,BUY,127.468,5185
1758411731192358428,BUY,127.468,4916
1758411731192358428,BUY,127.465,4831
1758411731192358428,BUY,127.463,10
